company_shortname,year,sector,index_listing,n_executives,n_female,female_exec_pct,total_comp_bt,salary_bt,one_year_bonus_bt,multi_year_bonus_bt,total_equity_grants_bt,other_annual_bt,pension_bt,fixed_pct,sti_pct,lti_pct,variable_pct,pension_pct,comp_per_exec,comp_yoy_pct,salary_yoy_pct,sti_yoy_pct,lti_yoy_pct,comp_3yr_mean,comp_volatility_3yr,lti_trend_3yr,ceo_comp,ceo_salary,ceo_sti,n_ceos,board_avg_comp,ceo_board_premium_ratio,ceo_board_premium_pct,peer_rank_total_comp,peer_pct_total_comp,peer_rank_per_exec,sector_rank,sector_pct,year_median_comp,comp_vs_median_pct,comp_above_own_3yr_mean_pct,employees,revenue,ebit,profit_before_tax,staff_costs,total_assets,ROE,ROA,ebit_yoy_pct,empl_yoy_pct,p4p_gap_vs_ebit,p4p_score_vs_ebit,exec_worker_pay_ratio,has_esg_kpi,esg_sti_weight_avg,anomaly_score_pct,is_anomaly,schlechte_zeiten,schlechte_zeiten_score,crisis_GFC_2009,crisis_EuroDebt_2012,crisis_Dieselgate_2015,crisis_COVID_2020,is_energy_company,is_auto_company,dieselgate_era,energiewende_era,esg_kpi_weight_sum,esg_kpi_weight_cnt
Henkel,2006,Consumer,DAX,7,0.0,0.0,108016.3,27636.0,65957.5,0.0,12529.3,1893.5,48816.971,25.6,61.1,11.6,72.7,45.2,15430.9,,,,,108016.3,,,15430.9,3948.0,9422.5,1.0,15430.9,1.0,0.0,15.0,61.111,15.0,1.0,100.0,91194.0,18.447,0.0,,,,,,,,,,,,,,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,7
Henkel,2007,Consumer,DAX,7,0.0,0.0,113529.5,28896.0,69781.6,0.0,13358.8,1493.1,4134.554,25.5,61.5,11.8,73.2,3.6,16218.5,5.104,4.559,5.798,,110772.9,,11.7,16218.5,4128.0,9968.8,1.0,16218.5,1.0,0.0,19.0,51.351,16.0,2.0,83.333,113529.5,0.0,2.489,,,,,,,,,,,,,,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,7
Henkel,2008,Consumer,DAX,7,0.0,0.0,92890.0,26341.0,54658.1,0.0,10688.3,1202.6,5721.077,28.4,58.8,11.5,70.3,6.2,13270.0,-18.18,-8.842,-21.673,,104811.933,16.464,11.633,13270.0,3763.0,7808.3,1.0,13270.0,1.0,0.0,15.0,62.162,18.0,2.0,83.333,70730.0,31.33,-11.375,,,,,,,,,,,,,,False,0.0,26.389,0,0,,0,0,0,0,0,0,0,0,0.0,7
Henkel,2009,Consumer,DAX,5,0.0,0.0,52838.5,17655.0,29766.5,0.0,4584.5,832.5,12453.525,33.4,56.3,8.7,65.0,23.6,10567.7,-43.117,-32.975,-45.541,,86419.333,24.115,10.667,10567.7,3531.0,5953.3,1.0,10567.7,1.0,0.0,20.0,51.282,18.0,2.0,83.333,52838.5,0.0,-38.858,,,,,,,,,,,,,,False,0.0,18.919,0,0,,1,0,0,0,0,0,0,0,0.0,5
Henkel,2010,Consumer,DAX,5,0.0,0.0,88380.0,17655.0,30608.4,0.0,20405.6,661.0,7916.715,20.0,34.6,23.1,57.7,9.0,17676.0,67.264,0.0,2.828,,78036.167,57.889,14.433,17676.0,3531.0,6121.68,1.0,17676.0,1.0,0.0,19.0,52.632,11.0,2.0,83.333,81117.0,8.954,13.255,,,,,,,,,,,,,,False,0.0,77.778,0,0,,0,0,0,0,0,0,0,0,0.0,5
Henkel,2011,Consumer,DAX,7,1.0,14.3,153945.33,26421.5,54980.576,0.0,36653.715,1567.552,8684.046,17.2,35.7,23.8,59.5,5.6,21992.19,74.186,49.654,79.626,,98387.943,65.818,18.533,21992.19,3774.5,7854.368,1.0,21992.19,1.0,0.0,11.0,74.359,10.0,1.0,100.0,88572.0,73.808,56.468,,,,,,,,,,,,,,False,0.0,86.486,0,0,,0,0,0,0,0,0,0,1,0.0,7
Henkel,2012,Consumer,DAX,7,1.0,14.3,177345.0,31115.0,74949.0,0.0,60753.0,1358.0,28835.016,17.5,42.3,34.3,76.5,16.3,25335.0,15.2,17.764,36.319,,139890.11,32.244,27.067,25335.0,4445.0,10707.0,1.0,25335.0,1.0,0.0,10.0,76.923,9.0,1.0,100.0,94302.0,88.061,26.775,,,,,,,,,,,,,,False,0.0,43.243,0,0,,0,1,0,0,0,0,0,1,0.0,7
Henkel,2013,Consumer,DAX,6,1.0,16.7,161664.78,27300.0,74348.94,0.0,49565.94,1002.96,0.0,16.9,46.0,30.7,76.6,0.0,26944.13,-8.842,-12.261,-0.801,,164318.37,42.722,29.6,26944.13,4550.0,12391.49,1.0,26944.13,1.0,0.0,12.0,72.5,9.0,1.0,100.0,85495.55,89.091,-1.615,,,,,,,,,,,,,,False,0.0,25.641,0,0,,0,0,0,0,0,0,0,1,0.0,6
Henkel,2014,Consumer,DAX,6,1.0,16.7,165400.92,27300.0,75456.0,9447.0,49266.6,1919.556,15768.132,16.5,45.6,35.5,81.1,9.5,27566.82,2.311,0.0,1.489,inf,168136.9,12.031,33.5,27566.82,4550.0,12576.0,1.0,27566.82,1.0,0.0,12.0,71.053,6.0,1.0,100.0,88293.57,87.331,-1.627,,,,,,,,,,,,,,False,0.0,40.541,0,0,,0,0,0,0,0,0,0,1,0.0,6
Henkel,2015,Consumer,DAX,6,1.0,16.7,132455.88,29700.0,58864.806,32400.0,31634.748,2162.862,18501.396,22.4,44.4,48.3,92.8,14.0,22075.98,-19.918,8.791,-21.988,242.966,153173.86,11.115,38.167,22075.98,4950.0,9810.801,1.0,22075.98,1.0,0.0,12.0,71.795,11.0,1.0,100.0,90210.66,46.83,-13.526,,,,,,,,,,,,,,False,0.0,18.421,0,0,,0,0,1,0,0,0,1,1,0.0,6
Henkel,2016,Consumer,DAX,7,1.0,14.3,157360.14,35525.0,71007.58,37800.007,36346.744,2954.959,22272.355,22.6,45.1,47.1,92.2,14.2,22480.02,18.802,19.613,20.628,16.667,151738.98,19.431,43.633,22480.02,5075.0,10143.94,1.0,22480.02,1.0,0.0,14.0,66.667,12.0,1.0,100.0,98780.0,59.304,3.704,,,,,,,,,,,,,,False,0.0,84.211,0,0,,0,0,0,0,0,0,1,1,0.0,7
Henkel,2017,Consumer,DAX,7,1.0,14.3,169589.35,34650.0,66730.769,37613.338,34158.124,2730.581,22172.213,20.4,39.3,42.3,81.7,13.1,24227.05,7.771,-2.463,-6.023,-0.494,153135.123,19.948,45.9,24227.05,4950.0,9532.967,1.0,24227.05,1.0,0.0,16.0,63.415,13.0,2.0,80.0,86158.4,96.834,10.745,,,,,,,,,,,,,,False,0.0,58.974,0,0,,0,0,0,0,0,0,1,0,0.0,7
Henkel,2018,Consumer,DAX,6,1.0,16.7,127847.34,29700.0,50363.652,15720.0,28299.138,2174.19,18508.11,23.2,39.4,34.4,73.8,14.5,21307.89,-24.614,-14.286,-24.527,-58.206,151598.943,22.566,41.267,21307.89,4950.0,8393.942,1.0,21307.89,1.0,0.0,19.0,57.143,16.0,3.0,66.667,108123.96,18.241,-15.667,,,,,,,,,,,,,,False,0.0,13.158,0,0,,0,0,0,0,0,0,1,0,0.0,6
Henkel,2019,Consumer,DAX,7,2.0,28.6,139874.98,34650.0,48956.656,38220.0,33442.5,3017.168,21880.159,24.8,35.0,51.2,86.2,15.6,19982.14,9.408,16.667,-2.794,143.13,145770.557,19.187,42.633,19982.14,4950.0,6993.808,1.0,19982.14,1.0,0.0,14.0,68.293,16.0,1.0,100.0,98584.0,41.884,-4.044,,,,,,,,,,,,,,False,0.0,76.923,0,0,,0,0,0,0,0,0,0,0,0.0,7
Henkel,2020,Consumer,DAX,6,1.0,16.7,103567.62,29700.0,35508.174,31320.0,27405.0,2664.342,18187.932,28.7,34.3,56.7,91.0,17.6,17261.27,-25.957,-14.286,-27.47,-18.053,123763.313,20.041,47.433,17261.27,4950.0,5918.029,1.0,17261.27,1.0,0.0,19.0,56.098,17.0,1.0,100.0,71001.0,45.868,-16.318,,,,,,,,,,,,,,False,0.0,10.0,0,0,,0,0,0,1,0,0,0,0,0.0,6
Henkel,2021,Consumer,DAX,7,1.0,14.3,160917.19,34212.5,83993.98,37156.0,37289.0,5421.689,19050.661,21.3,52.2,46.3,98.5,11.8,22988.17,55.374,15.194,136.548,18.633,134786.597,40.781,51.4,22988.17,4887.5,11999.14,1.0,22988.17,1.0,0.0,17.0,63.636,16.0,2.0,80.0,91450.49,75.961,19.387,,,,,,,,,,,,,,False,0.0,90.476,1,0,,0,0,0,0,0,0,0,0,0.0,7
Henkel,2022,Consumer,,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-100.0,-100.0,-100.0,-100.0,88161.603,77.716,51.5,0.0,0.0,0.0,0.0,,,,1.0,51.316,,1.0,62.5,0.0,,-100.0,,,,,,,,,,,,,,False,0.0,45.714,0,0,,0,0,0,0,0,0,0,0,0.0,6
Henkel,2023,Consumer,,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,53639.063,109.866,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,62.5,0.0,,-100.0,,,,,,,,,,,,,,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,5
Henkel,2024,Consumer,,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,62.5,0.0,,,,,,,,,,,,,,,,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,5
Hypo Real Estate,2006,Financials,DAX,5,0.0,0.0,44540.0,13000.0,30000.0,0.0,0.0,1540.0,0.0,29.2,67.4,0.0,67.4,0.0,8908.0,,,,,44540.0,,,8908.0,2600.0,6000.0,1.0,8908.0,1.0,0.0,25.0,33.333,24.0,7.0,14.286,91194.0,-51.159,0.0,,,,,,,,,,,,,,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,5
Hypo Real Estate,2007,Financials,DAX,10,1.0,10.0,118410.0,36300.0,74750.0,0.0,0.0,7360.0,0.0,30.7,63.1,0.0,63.1,0.0,11841.0,165.851,179.231,149.167,,81475.0,,0.0,11841.0,3630.0,7475.0,1.0,11841.0,1.0,0.0,17.0,56.757,22.0,5.0,42.857,113529.5,4.299,45.333,,,,,,,,,,,,,,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,10
Hypo Real Estate,2008,Financials,DAX and MDAX,11,1.0,9.1,70730.0,46717.0,11275.0,0.0,0.0,12738.0,0.0,66.0,15.9,0.0,15.9,0.0,6430.0,-40.267,28.697,-84.916,,77893.333,145.747,0.0,6430.0,4247.0,1025.0,1.0,6430.0,1.0,0.0,19.0,51.351,30.0,5.0,42.857,70730.0,0.0,-9.196,,,,,,,,,,,,,,False,0.0,26.389,0,0,,0,0,0,0,0,0,0,0,0.0,11
Hypo Real Estate,2009,Financials,MDAX,7,2.0,28.6,26712.0,15372.0,7175.0,0.0,0.0,4165.0,0.0,57.5,26.9,0.0,26.9,0.0,3816.0,-62.234,-67.095,-36.364,,71950.667,125.824,0.0,,,,,3816.0,,,32.0,20.513,37.0,7.0,14.286,52838.5,-49.446,-62.875,,,,,,,,,,,,,,False,0.0,37.838,0,0,,1,0,0,0,0,0,0,0,0.0,7
Infineon,2006,Technology,DAX,5,0.0,0.0,34140.785,24468.75,1000.0,0.0,7656.0,1016.035,0.0,71.7,2.9,22.4,25.4,0.0,6828.16,,,,,34140.785,,,6828.157,4893.75,200.0,1.0,6828.16,1.0,0.0,29.0,22.222,29.0,2.0,50.0,91194.0,-62.562,0.0,41651.0,10038106695.0,107609921.69,-106343922.6,2763675988.9,14160199696.0,-5.04,-2.4,,,,,0.1,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,5
Infineon,2007,Technology,DAX,6,0.0,0.0,38794.236,31200.0,0.0,0.0,6699.0,895.236,18880.98,80.4,0.0,17.3,17.3,48.7,6465.71,13.63,27.51,-100.0,,36467.511,,19.85,6465.706,5200.0,0.0,1.0,6465.71,1.0,0.0,29.0,24.324,30.0,2.0,50.0,113529.5,-65.829,6.38,43079.0,10892313035.0,-516115848.1,-360146773.1,3207291341.5,15141761378.0,-6.19,-3.45,-579.617,3.428,593.2,-1.0,0.1,False,0.0,,0,1,43.6,0,0,0,0,0,0,0,0,0.0,6
Infineon,2008,Technology,DAX,6,0.0,0.0,29520.036,28399.992,0.0,0.0,0.0,1120.044,17970.27,96.2,0.0,0.0,0.0,60.9,4920.01,-23.906,-8.974,,,34151.686,26.542,13.233,4920.006,4733.332,0.0,1.0,4920.01,1.0,0.0,30.0,21.622,33.0,2.0,50.0,70730.0,-58.264,-13.562,29119.0,6180326288.5,111563399.79,-105842199.8,2480140195.4,10130814881.0,-140.57,-44.08,-121.616,-32.406,97.7,1.0,0.1,False,0.0,26.389,0,0,30.0,0,0,0,0,0,0,0,0,0.0,6
Infineon,2009,Technology,DAX,4,0.0,0.0,14420.432,13840.0,0.0,0.0,0.0,580.432,3145.168,96.0,0.0,0.0,0.0,21.8,3605.11,-51.15,-51.268,,,27578.235,32.526,5.767,3605.108,3460.0,0.0,1.0,3605.11,1.0,0.0,38.0,5.128,39.0,2.0,50.0,52838.5,-72.708,-47.711,26464.0,4432437292.8,-322146086.7,-392432505.6,1700052757.5,6744567615.0,-26.7,-13.53,-388.756,-9.118,337.6,1.0,0.1,False,0.0,24.324,0,0,30.0,1,0,0,0,0,0,0,0,0.0,4
Infineon,2010,Technology,DAX,4,0.0,0.0,28766.372,15833.332,12552.0,0.0,0.0,381.04,4660.636,55.0,43.6,0.0,43.6,16.2,7191.59,99.483,14.403,inf,,24235.613,80.268,0.0,7191.593,3958.333,3138.0,1.0,7191.59,1.0,0.0,32.0,18.421,29.0,2.0,50.0,81117.0,-64.537,18.695,26654.0,4497016707.7,474950474.74,395792062.28,1882059496.2,6814447472.3,25.11,13.2,-247.433,0.718,346.9,-1.0,0.1,False,0.0,80.556,0,1,60.0,0,0,0,0,0,0,0,0,0.0,4
Infineon,2011,Technology,DAX,4,0.0,0.0,32994.648,10395.0,9530.344,0.0,2920.74,807.108,15790.856,31.5,28.9,8.9,37.7,47.9,8248.66,14.699,-34.347,-24.073,,25393.817,75.515,2.967,8248.662,2598.75,2382.586,1.0,8248.66,1.0,0.0,34.0,15.385,30.0,2.0,50.0,88572.0,-62.748,29.932,25720.0,5397148917.8,991120166.54,964114167.45,1760791140.6,7930311632.3,33.35,19.05,108.679,-3.504,-94.0,1.0,0.1,False,0.0,54.054,0,0,14.7,0,0,0,0,0,0,0,1,0.0,4
Infineon,2012,Technology,DAX,4,0.0,0.0,28252.0,11936.0,5464.0,0.0,2176.0,484.0,991.824,42.2,19.3,7.7,27.0,3.5,7063.0,-14.374,14.824,-42.667,,30004.34,59.157,5.533,7063.0,2984.0,1366.0,1.0,7063.0,1.0,0.0,35.0,12.821,35.0,2.0,50.0,94302.0,-70.041,-5.84,26342.0,5047871933.0,588314992.19,557282992.6,1649867978.1,7626113898.8,11.72,7.24,-40.641,2.418,26.3,1.0,0.1,False,0.0,35.135,0,0,30.0,0,1,0,0,0,0,0,1,0.0,4
Infineon,2013,Technology,DAX,3,0.0,0.0,13592.922,6945.0,2685.312,0.0,1283.514,147.12,0.0,51.1,19.8,9.4,29.2,0.0,4530.97,-51.887,-41.815,-50.854,,24946.523,33.382,8.667,4530.974,2315.0,895.104,1.0,4530.97,1.0,0.0,38.0,7.5,38.0,2.0,50.0,85495.55,-84.101,-45.512,26375.0,5189971452.4,438912495.97,413252996.21,1846133483.1,7974702426.8,7.2,4.61,-25.395,0.125,-26.5,1.0,0.1,False,0.0,15.385,0,0,25.4,0,0,0,0,0,0,0,1,0.0,3
Infineon,2014,Technology,DAX,3,0.0,0.0,15839.781,6945.0,3885.0,3108.0,1779.114,309.288,1506.024,43.8,24.5,30.9,55.4,9.5,5279.93,16.53,0.0,44.676,inf,19228.234,34.261,16.0,5279.927,2315.0,1295.0,1.0,5279.93,1.0,0.0,35.0,10.526,34.0,2.0,50.0,88293.57,-82.06,-17.622,28610.0,5435856285.1,,,,,,,0.0,8.474,16.5,0.0,,False,0.0,81.081,0,0,16.5,0,0,0,0,0,0,0,1,0.0,3
Infineon,2015,Technology,DAX,3,0.0,0.0,19767.207,7725.0,6030.84,3480.0,1604.181,320.166,2201.1,39.1,30.5,25.7,56.2,11.1,6589.07,24.795,11.231,55.234,11.969,16399.97,42.09,22.0,6589.069,2575.0,2010.28,1.0,6589.07,1.0,0.0,36.0,10.256,34.0,2.0,50.0,90210.66,-78.088,20.532,33971.0,6492138816.1,,,,,,,0.0,18.738,24.8,0.0,,False,0.0,73.684,0,0,24.8,0,0,1,0,0,0,1,1,0.0,3
Infineon,2016,Technology,DAX,5,0.0,0.0,31399.415,13650.0,6497.73,8110.0,2041.955,601.41,2837.585,43.5,20.7,32.3,53.0,9.0,6279.88,58.846,76.699,7.742,133.046,22335.468,22.429,29.633,6279.883,2730.0,1299.546,1.0,6279.88,1.0,0.0,34.0,15.385,36.0,2.0,50.0,98780.0,-68.213,40.581,35996.0,7224515000.0,,,,,,,0.0,5.961,58.8,0.0,,False,0.0,86.842,0,0,30.0,0,0,0,0,0,0,1,1,0.0,5
Infineon,2017,Technology,DAX,4,0.0,0.0,29704.636,12780.0,8018.624,5744.0,3631.688,636.404,3654.324,43.0,27.0,31.6,58.6,12.3,7426.16,-5.397,-6.374,23.407,-29.174,26957.086,32.141,29.867,7426.159,3195.0,2004.656,1.0,7426.16,1.0,0.0,36.0,14.634,35.0,2.0,50.0,86158.4,-65.523,10.192,36962.0,8338577290.8,,,,,,,0.0,2.684,-5.4,-0.0,,False,0.0,38.462,0,0,0.0,0,0,0,0,0,0,1,0,0.0,4
Infineon,2018,Technology,DAX,4,0.0,0.0,31913.936,14260.0,7363.74,6420.0,3322.304,721.988,3483.952,44.7,23.1,30.5,53.6,10.9,7978.48,7.438,11.581,-8.167,11.769,31005.996,33.997,31.467,7978.484,3565.0,1840.935,1.0,7978.48,1.0,0.0,35.0,19.048,35.0,2.0,50.0,108123.96,-70.484,2.928,39096.0,8796604555.3,1700514816.6,1633374000.2,2716887865.7,12593533486.0,16.68,9.88,287.438,5.773,-280.0,1.0,0.1,False,0.0,47.368,0,0,7.4,0,0,0,0,0,0,1,0,0.0,4
Infineon,2019,Technology,DAX,5,0.0,0.0,34238.75,17481.25,6196.54,6931.25,3099.585,956.615,4137.465,51.1,18.1,29.3,47.4,12.1,6847.75,7.285,22.589,-15.851,7.963,31952.441,7.367,30.467,6847.75,3496.25,1239.308,1.0,6847.75,1.0,0.0,33.0,21.951,35.0,2.0,50.0,98584.0,-65.269,7.155,41424.0,8742777859.6,1243523765.8,1158589568.1,2779961623.6,14604326398.0,10.08,6.49,-26.874,5.955,34.2,-1.0,0.1,False,0.0,43.59,0,1,34.2,0,0,0,0,0,0,0,0,0.0,5
Infineon,2020,Technology,DAX,4,0.0,0.0,28947.2,14260.0,5578.98,6420.0,3542.5,793.32,3595.756,49.3,19.3,34.4,53.7,12.4,7236.8,-15.455,-18.427,-9.966,-7.376,31699.962,13.173,31.4,7236.8,3565.0,1394.745,1.0,7236.8,1.0,0.0,33.0,21.951,34.0,2.0,50.0,71001.0,-59.23,-8.684,43800.0,10030244370.0,675551651.84,491736037.73,3414053062.0,25756431176.0,3.6,1.67,-45.674,5.736,30.2,1.0,0.1,False,0.0,17.5,0,0,30.0,0,0,0,1,0,0,0,0,0.0,4
Infineon,2021,Technology,DAX,5,1.0,20.0,63181.85,19557.955,17097.69,0.0,25725.045,801.16,3503.09,31.0,27.1,40.7,67.8,5.5,12636.37,118.266,37.153,206.466,-100.0,42122.6,71.549,34.8,12636.37,3911.591,3419.538,1.0,12636.37,1.0,0.0,27.0,40.909,28.0,2.0,50.0,91450.49,-30.911,49.995,50288.0,12806380324.0,1702113840.6,1527270854.2,4221705484.9,27018451943.0,10.25,5.01,151.959,14.813,-33.7,1.0,0.2,False,0.0,100.0,1,0,30.0,0,0,0,0,0,0,0,0,0.0,5
Infineon,2022,Technology,,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-100.0,-100.0,-100.0,,30709.683,110.052,37.55,0.0,0.0,0.0,0.0,,,,1.0,51.316,,1.0,75.0,0.0,,-100.0,56194.0,13859712199.0,2773307160.4,2654381510.7,4064917700.9,26233828577.0,14.58,8.1,62.933,11.744,-162.9,-1.0,,False,0.0,71.429,0,0,0.0,0,0,0,0,0,0,0,0,0.0,7
Infineon,2023,Technology,,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,21060.617,154.337,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,75.0,0.0,,-100.0,58590.0,17277746210.0,4182509169.1,4153905383.0,4611565960.8,30128261971.0,18.41,11.03,50.813,4.264,,,,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,5
Infineon,2024,Technology,,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,75.0,0.0,,,58065.0,16743620644.0,2451924387.2,2416097181.6,5163596015.5,32064229464.0,7.56,4.54,-41.377,-0.896,,,,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,6
K+S,2006,Materials,MDAX,5,0.0,0.0,33113.5,8150.0,12418.0,0.0,12010.0,535.5,4330.0,24.6,37.5,36.3,73.8,13.1,6622.7,,,,,33113.5,,,6622.7,1630.0,2483.6,1.0,6622.7,1.0,0.0,30.0,19.444,31.0,4.0,50.0,91194.0,-63.689,0.0,11873.0,3895281276.3,370475447.06,449697100.54,873889130.0,3728336718.0,24.1,9.57,,,,,0.1,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,5
K+S,2007,Materials,MDAX,5,0.0,0.0,32783.0,7325.0,9937.5,0.0,15016.0,504.5,2232.5,22.3,30.3,45.8,76.1,6.8,6556.6,-0.998,-10.123,-19.975,,32948.25,,41.05,6556.6,1465.0,1987.5,1.0,6556.6,1.0,0.0,30.0,21.622,29.0,4.0,50.0,113529.5,-71.124,-0.502,12033.0,4922797231.8,388802035.63,-209896335.1,1011816542.7,4364482961.3,-10.02,-3.15,4.947,1.348,-5.9,-1.0,0.1,False,0.0,,0,0,0.0,0,0,0,0,0,0,0,0,0.0,5
K+S,2008,Materials,DAX and MDAX,4,0.0,0.0,32310.4,5120.0,18460.0,0.0,8370.4,360.0,11352.8,15.8,57.1,25.9,83.0,35.1,8077.6,-1.442,-30.102,85.761,,32735.633,0.314,36.0,8077.6,1280.0,4615.0,1.0,8077.6,1.0,0.0,29.0,24.324,26.0,4.0,50.0,70730.0,-54.319,-1.299,12368.0,6672359016.5,1796589179.0,1668726804.5,1027768551.8,4834422450.9,50.68,25.07,362.083,2.784,-363.5,-1.0,0.1,False,0.0,58.333,0,0,0.0,0,0,0,0,0,0,0,0,0.0,4
K+S,2009,Materials,DAX,5,0.0,0.0,35220.5,9758.5,8403.5,0.0,16380.5,678.0,-561.5,27.7,23.9,46.5,70.4,-1.6,7044.1,9.007,90.596,-54.477,,33437.967,5.908,39.4,7044.1,1951.7,1680.7,1.0,7044.1,1.0,0.0,29.0,28.205,26.0,5.0,42.857,52838.5,-33.343,5.331,15208.0,5148394642.8,344133503.61,182150954.57,1089698950.9,7509084901.4,4.6,1.85,-80.845,22.962,89.9,-1.0,0.1,False,0.0,100.0,1,1,39.0,1,0,0,0,0,0,0,0,0.0,5
K+S,2010,Materials,DAX,5,0.0,0.0,29145.5,10550.0,17988.5,0.0,0.0,607.0,8437.5,36.2,61.7,0.0,61.7,28.9,5829.1,-17.248,8.111,114.06,,32225.467,13.218,24.133,5829.1,2110.0,3597.7,1.0,5829.1,1.0,0.0,31.0,21.053,33.0,5.0,42.857,81117.0,-64.07,-9.558,15241.0,6676203460.1,908823563.65,812834255.22,1362700586.1,7451470868.9,16.92,8.05,164.09,0.217,-181.3,-1.0,0.1,False,0.0,2.778,0,0,0.0,0,0,0,0,0,0,0,0,0.0,5
K+S,2011,Materials,DAX,5,0.0,0.0,121880.5,11340.0,21535.0,0.0,0.0,615.5,9306.0,9.3,17.7,0.0,17.7,7.6,24376.1,318.179,7.488,19.715,,62082.167,186.543,15.5,24376.1,2268.0,4307.0,1.0,24376.1,1.0,0.0,15.0,64.103,8.0,2.0,87.5,88572.0,37.606,96.321,14496.0,6664748962.8,1178613413.2,1148077375.7,1262975686.3,7837022266.5,18.29,9.32,29.686,-4.888,288.5,1.0,0.3,False,0.0,100.0,1,0,30.0,0,0,0,0,0,0,0,1,0.0,5
K+S,2012,Materials,DAX,6,0.0,0.0,55980.0,12460.2,23470.8,0.0,0.0,753.6,11938.2,22.3,41.9,0.0,41.9,21.3,9330.0,-54.07,9.878,8.989,,69002.0,205.117,0.0,9330.0,2076.7,3911.8,1.0,9330.0,1.0,0.0,25.0,38.462,29.0,5.0,50.0,94302.0,-40.638,-18.872,14362.0,5192234634.6,1068713961.8,1006966044.0,1301192233.5,8703553729.2,19.6,10.09,-9.324,-0.924,-44.7,1.0,0.1,False,0.0,10.811,0,0,9.3,0,1,0,0,0,0,0,1,0.0,6
K+S,2013,Materials,DAX,6,0.0,0.0,53070.6,14359.8,22428.0,0.0,0.0,981.6,0.0,27.1,42.3,0.0,42.3,0.0,8845.1,-5.197,15.245,-4.443,,76977.033,202.291,0.0,8845.1,2393.3,3738.0,1.0,8845.1,1.0,0.0,26.0,37.5,28.0,5.0,50.0,85495.55,-37.926,-31.057,14421.0,5447996502.1,866488508.07,756850060.84,1335244586.2,10340767358.0,12.15,5.51,-18.922,0.411,13.7,1.0,0.1,False,0.0,46.154,0,0,18.9,0,0,0,0,0,0,0,1,0.0,6
K+S,2014,Materials,DAX,6,0.0,0.0,50677.8,15360.0,23040.0,12153.6,0.0,1010.4,10023.0,30.3,45.5,24.0,69.4,19.8,8446.3,-4.509,6.965,2.729,inf,53242.8,28.417,8.0,8446.3,2560.0,3840.0,1.0,8446.3,1.0,0.0,27.0,31.579,28.0,5.0,50.0,88293.57,-42.603,-4.818,14295.0,4639928260.3,698957715.01,649058180.38,1230733777.5,9537003027.5,9.57,4.84,-19.334,-0.874,14.8,1.0,0.1,False,0.0,64.865,0,0,19.3,0,0,0,0,0,0,0,1,0.0,6
K+S,2015,Materials,DAX,5,0.0,0.0,33151.0,11700.0,17516.0,10237.5,0.0,777.5,13277.0,35.3,52.8,30.9,83.7,40.1,6630.2,-34.585,-23.828,-23.976,-15.766,45633.133,17.169,18.3,6630.2,2340.0,3503.2,1.0,6630.2,1.0,0.0,33.0,17.949,33.0,6.0,44.444,90210.66,-63.252,-27.353,13763.0,4545866586.4,912003937.11,742384486.95,1175795931.8,9007467797.7,11.53,5.99,30.481,-3.722,-65.1,-1.0,0.1,False,0.0,31.579,0,0,0.0,0,0,1,0,0,0,1,1,0.0,5
K+S,2016,Materials,DAX and MDAX,5,0.0,0.0,20562.0,10640.0,9255.0,8575.0,0.0,667.0,11443.5,51.7,45.0,41.7,86.7,55.7,4112.4,-37.975,-9.06,-47.163,-16.239,34796.933,18.421,32.2,4112.4,2128.0,1851.0,1.0,4112.4,1.0,0.0,38.0,5.128,39.0,9.0,11.111,98780.0,-79.184,-40.909,14530.0,3643600538.4,300207554.63,252035204.74,1065694654.9,10167317304.0,3.83,1.81,-67.083,5.573,29.1,1.0,0.1,False,0.0,21.053,0,0,30.0,0,0,0,0,0,0,1,1,0.0,5
