company_shortname,year,total_comp_bt,anomaly_score_pct,is_anomaly,fixed_pct,sti_pct,lti_pct,equity_pct,bonus_salary_ratio,comp_yoy_pct
Allianz,2018,26929.0,4.638667314186635,0,29.247279884139775,34.76178097961306,34.76178097961306,34.76178097961306,1.1885474860335195,11.868560983715515
Allianz,2019,39107.0,6.845787599852267,0,26.800828496177154,25.60155470887565,46.914874574884294,46.914874574884294,0.9552523614158954,45.22262245163206
Allianz,2020,34335.0,6.565595472579151,0,30.525702635794378,21.374690549002477,47.2637250618902,47.2637250618902,0.7002194447094743,-12.202419004270338
Allianz,2021,37443.25,6.083599229048878,0,28.53985698356847,25.26690391459075,45.46146501705915,45.46146501705915,0.8853199204585331,9.052715887578277
Alstria Office REIT,2014,2037.0,6.6893292548134875,0,39.27344133529701,15.169366715758468,44.428080510554736,44.428080510554736,0.38625,
Alstria Office REIT,2015,2057.0,6.730214663827266,0,38.891589693728726,15.653864851725816,43.99611084103063,43.99611084103063,0.4025,0.9818360333824216
Alstria Office REIT,2016,2140.0,7.463716238129719,0,37.38317757009346,17.66355140186916,43.73831775700935,37.38317757009346,0.4725,4.035002430724366
Alstria Office REIT,2017,2079.0,7.700936899582156,0,38.48003848003848,15.728715728715729,44.44444444444444,38.48003848003848,0.40875,-2.850467289719627
Alstria Office REIT,2018,2113.0,8.090517636953374,0,37.86086133459536,15.333648840511122,45.007098911500236,37.86086133459536,0.405,1.6354016354016343
Alstria Office REIT,2019,2217.0,7.3839572834563025,0,36.08479927830401,20.43301759133965,41.85836716283266,36.08479927830401,0.56625,4.921911973497406
Alstria Office REIT,2020,2346.0,6.908055311885556,0,34.10059676044331,23.870417732310315,40.53708439897698,34.10059676044331,0.7,5.818673883626513
Altana,2006,6064.0,9.901932483565137,0,24.736147757255935,74.40633245382587,0.0,0.0,3.008,
Altana,2007,3191.0,10.141248017786067,0,27.232842369163272,71.70166092134127,0.0,0.0,2.632911392405063,-47.37796833773087
Altana,2008,1947.642,5.266865231420603,0,37.27584432868053,51.19010577919351,9.737030727412945,9.737030727412945,1.3732782369146006,-38.964525227201506
Altana,2009,1856.0,6.113353809212948,0,39.116379310344826,59.05172413793104,0.0,0.0,1.5096418732782368,-4.70527951235391
Arcandor,2006,8083.0,5.21779428979311,0,47.85351973277249,52.14648026722751,0.0,0.0,1.0897104446742503,
Arcandor,2007,10720.0,4.798008327802323,0,36.98694029850746,60.065298507462686,2.9477611940298507,2.9477611940298507,1.6239596469104667,32.62402573301992
Arcandor,2008,18701.0,8.652008803043978,0,32.201486551521306,67.70226191112775,0.0962515373509438,0.0962515373509438,2.1024576552640317,74.44962686567165
Aroundtown,2017,1774.0,7.728714575582216,0,68.60202931228862,0.0,31.397970687711386,31.397970687711386,0.0,
Aroundtown,2018,1706.0,9.140672000068255,0,52.461899179366945,0.0,47.53810082063306,47.53810082063306,0.0,-3.833145434047347
Aroundtown,2019,2482.0,10.105718464699908,0,50.8058017727639,0.0,49.1941982272361,49.1941982272361,0.0,45.486518171160604
Aroundtown,2020,1522.0,10.27777194290417,0,72.79894875164258,0.0,27.201051248357423,27.201051248357423,0.0,-38.6784850926672
Aroundtown,2021,3725.0,10.718236443045818,0,47.57046979865772,0.0,52.42953020134228,52.42953020134228,0.0,144.7437582128778
Arques,2007,6561.4,7.301007797278474,0,21.596000853476394,34.71820038406438,43.35050446551041,43.35050446551041,1.607621736062103,
Arques,2008,3059.0,8.092225176846181,0,24.64857796665577,8.336057535142203,66.19810395554101,66.19810395554101,0.33819628647214856,-53.378852074252436
Aurubis,2006,3045.713,3.25925119542999,0,41.88940323661487,46.364348840484965,11.746247922900155,11.746247922900155,1.106827628424141,
Aurubis,2007,3925.628,6.215276855301109,0,35.56118919062122,58.538404555907995,2.0029406759886568,2.0029406759886568,1.646131805157593,28.89027955030563
Aurubis,2008,4273.191,8.961493684650645,0,34.611137204023876,59.53396419677941,2.7190687240518856,2.7190687240518856,1.720081135902637,8.85369168958443
Aurubis,2009,3090.377,5.5269184516683385,0,55.85079101999529,34.97712415022504,4.137715236684715,4.137715236684715,0.6262601390498261,-27.67987670104144
Aurubis,2010,5456.0,4.226556910393195,0,33.43108504398827,38.81964809384164,25.879765395894427,0.0,1.1611842105263157,76.54803928452742
Aurubis,2011,5531.781,4.350199975804933,0,32.97310576828692,26.089246844732283,39.13387026709843,0.0,0.7912280701754386,1.3889479472140698
Aurubis,2012,4741.0,4.689709942727095,0,32.398228221894115,26.264501160092806,39.39675174013921,0.0,0.8106770833333333,-14.29523330732001
Aurubis,2013,4550.121,4.55477550829542,0,33.05406603472743,24.05384384283407,39.85975318019015,0.0,0.7277121010638298,-4.026133727061798
Aurubis,2014,2803.604,6.8058819534762405,0,59.708860452474745,37.318037782796715,0.0,0.0,0.625,-38.38396825051467
Aurubis,2015,4301.44,4.892556679069824,0,41.95106754947181,31.363078410950756,25.05295900907603,0.0,0.7476109725685786,53.42537676504955
Aurubis,2016,2553.723,6.584491027166433,0,38.688612664725184,28.985485113303206,30.69052516659011,0.0,0.7491993927125505,-40.63097474334177
Aurubis,2017,3781.002,4.945662753303921,0,33.542695825074944,25.423974914586132,39.60426363170398,0.0,0.7579586043761087,48.05842293780491
Aurubis,2018,3248.928,3.751080334790939,0,38.93591978646495,29.699611687301164,29.860003053314816,3.071690108244935,0.7627818181818181,-14.072301469293059
Aurubis,2019,3067.0,7.388018936896811,0,46.690577111183565,22.888816432996414,28.13824584284317,9.879360939028366,0.49022346368715086,-5.599631632341495
Aurubis,2020,2459.156,5.721010742785085,0,59.0988534277614,19.983604130848146,18.364268065954338,18.364268065954338,0.33813860966481873,-19.818845777632866
Aurubis,2021,3614.082,4.888344731868831,0,51.465351367235165,26.162909419321423,19.77724910502861,19.77724910502861,0.5083596774193548,46.96432434542584
Axel Springer,2006,20338.0,5.301508460903446,0,33.74963123217622,19.534860851607828,46.71550791621595,46.71550791621595,0.5788170163170163,
Axel Springer,2007,23400.0,3.1456090528812117,0,38.034188034188034,38.034188034188034,23.931623931623932,23.931623931623932,1.0,15.055561018782582
Axel Springer,2008,13506.0,5.227744807933209,0,60.71375684880794,36.28017177550718,3.006071375684881,3.006071375684881,0.5975609756097561,-42.28205128205128
Axel Springer,2009,22443.0,3.5788820258504837,0,37.75787550683955,39.21044423651027,21.133538297019115,21.133538297019115,1.0384706160018882,66.17059084851178
Axel Springer,2010,17900.0,4.699384809805874,0,48.60335195530726,51.39664804469274,0.0,0.0,1.0574712643678161,-20.242391837098427
Axel Springer,2011,17000.0,4.656242852919067,0,51.17647058823529,48.8235294117647,0.0,0.0,0.9540229885057471,-5.027932960893855
Axel Springer,2012,19900.0,3.8361011637902065,0,46.231155778894475,41.70854271356784,12.060301507537687,12.060301507537687,0.9021739130434783,17.05882352941177
Axel Springer,2013,20100.0,5.106967679727218,0,46.766169154228855,53.233830845771145,0.0,0.0,1.1382978723404256,1.005025125628145
Axel Springer,2014,23400.0,3.12153703749924,0,38.034188034188034,38.034188034188034,23.931623931623932,23.931623931623932,1.0,16.417910447761198
Axel Springer,2015,24500.0,3.9092686671101293,0,35.51020408163265,41.63265306122449,22.857142857142858,22.857142857142858,1.1724137931034482,4.700854700854706
Axel Springer,2016,51300.0,9.322365497535152,0,17.73879142300195,19.68810916179337,62.57309941520468,62.57309941520468,1.10989010989011,109.3877551020408
Axel Springer,2017,19700.0,7.700789253042842,0,48.223350253807105,51.776649746192895,0.0,0.0,1.0736842105263158,-61.59844054580896
Axel Springer,2018,22400.0,4.440901226939383,0,45.089285714285715,50.44642857142857,4.464285714285714,4.464285714285714,1.118811881188119,13.705583756345185
BASF,2006,22617.0,6.805728715239749,0,25.0563735243401,49.68386611840651,15.15674050492992,15.15674050492992,1.9828833598023645,
BASF,2007,28018.0,8.879554210572621,0,19.41965879077736,50.44614176600757,21.603968877150404,21.603968877150404,2.5976842492188936,23.880267055754523
BASF,2008,22353.0,7.45941759048285,0,23.348096452377757,47.09882342414888,16.68232452019863,16.68232452019863,2.0172446828894426,-20.21914483546292
BASF,2009,17596.0,5.5207212638258705,0,29.19981814048647,39.02023187087975,16.07751761764037,16.07751761764037,1.3363176333203581,-21.281259786158458
BASF,2010,25708.0,9.135586186821712,0,19.92764898086199,0.0,70.15714952543955,13.443286136611171,0.0,46.101386678790625
BASF,2011,31265.0,9.998223805867461,0,18.10970734047657,0.0,74.26515272669118,22.101391332160564,0.0,21.615839427415583
BASF,2012,27191.0,8.866785295050237,0,21.143025265712918,0.0,69.11110293847229,14.637196131072782,0.0,-13.030545338237642
BASF,2013,26487.0,8.801174371143123,0,20.965001698946654,0.0,69.81538113036584,20.606335183297467,0.0,-2.5890919789636313
BASF,2014,27523.0,9.14693410294011,0,22.10514842132035,0.0,67.83780837844712,22.007048650219815,0.0,3.9113527390795433
BASF,2015,22671.0,8.13987380695949,0,27.24626174407834,0.0,62.56450972608177,18.958140355520268,0.0,-17.628892199251535
BASF,2016,21406.0,8.16492304467303,0,28.253760627861347,0.0,63.76716808371484,18.835840418574232,0.0,-5.579815623483741
BASF,2017,30672.0,9.20360479680552,0,25.766171100678143,0.0,66.15479916536255,10.922013562858632,0.0,43.28692889843968
BASF,2018,27131.0,5.708957976472082,0,25.782315432531057,22.6235671372231,43.378423205926794,20.7548560687037,0.8774839170836312,-11.544731351069382
BASF,2019,16571.0,4.172719003905282,0,40.21483314223644,24.367871582885765,19.522056604912198,19.522056604912198,0.6059423769507803,-38.92226604253437
BASF,2020,22060.0,7.871733356519585,0,25.25385312783318,9.469628286491387,55.90208522212149,55.90208522212149,0.3749775623765931,33.12413252066864
BASF,2021,33210.67,7.641893056136249,0,18.457923311995813,45.43118220740503,32.30488876014847,32.30488876014847,2.461337683523654,50.54700815956481
BMW,2006,14498.83,16.70467686957423,0,15.288592251926532,83.91628841775508,0.0,0.0,5.488817219726734,
BMW,2007,15184.33,15.6469380790901,0,16.00334028567609,82.44091112350694,0.0,0.0,5.151481481481482,4.72796770498034
BMW,2008,10920.48,9.714877007117416,0,25.65615247681421,71.55885089300104,0.0,0.0,2.789149735435572,-28.080593611967075
BMW,2009,10716.5,7.451222445320899,0,31.633462417766996,65.05738813978445,0.0,0.0,2.056600294985251,-1.8678666139217315
BMW,2010,18172.35,13.614416565481397,0,19.31505831661838,79.92879291891254,0.0,0.0,4.138159544159544,69.57355479867493
BMW,2011,27249.09,16.792807855388624,0,16.42769721851262,80.40639155289222,2.4545957314537845,2.4545957314537845,4.894562547834218,49.94808046290107
BMW,2012,31375.79,12.375219355519048,0,23.186667172364427,73.90284037469654,2.088409566739196,2.088409566739196,3.187298969072165,15.144358949234649
BMW,2013,34495.96,12.877301836176885,0,21.850384798683674,75.06531199595547,2.0868037880377877,2.0868037880377877,3.435422885572139,9.944514544494343
BMW,2014,35437.18,13.350299708724142,0,21.13804202253114,76.27909444261648,1.9475364574720675,1.9475364574720675,3.6086168416786304,2.728493423577727
BMW,2015,35472.91,14.446345240148437,0,20.674565464180976,76.41132345781611,2.0164063224584616,2.0164063224584616,3.6959095266210062,0.10082630728518449
BMW,2016,37625.0,14.253676357976108,0,19.73421926910299,77.05679734219268,2.1846910299003324,2.1846910299003324,3.9047299663299664,6.0668549605882305
BMW,2017,40262.73,16.269632160297974,0,17.882542987025467,78.80501396701118,2.215381321634176,2.215381321634176,4.4068125,7.010578073089713
BMW,2018,24014.55,4.657017794273245,0,32.48702557407905,43.10278560289492,22.656214669856396,22.656214669856396,1.3267692206726993,-40.35538573762882
BMW,2019,25067.06,6.885229255473824,0,30.554600340047855,7.906427798074445,59.559182448998804,17.314260228363437,0.25876390821946066,4.382801260069424
BMW,2020,18833.31,6.661388730601104,0,36.23898295095233,5.039209783091766,56.387092868964615,19.729983736263033,0.13905494505494506,-24.86829329007869
BMW,2021,32552.51,5.9713005393234955,0,23.615690464421945,36.24144497613241,39.19169366663277,39.19169366663277,1.5346341463414634,72.8453999854513
Bauer,2006,1557.0,5.013473583196156,0,56.96852922286448,43.03147077713552,0.0,0.0,0.7553551296505073,
Bauer,2007,1428.0,5.859601200002178,0,68.0672268907563,31.932773109243694,0.0,0.0,0.4691358024691358,-8.285163776493254
Bauer,2008,1669.0,5.714687249883016,0,62.252846015578186,37.747153984421814,0.0,0.0,0.6063522617901829,16.87675070028012
Bauer,2009,1824.0,5.584745802151115,0,59.97807017543859,40.021929824561404,0.0,0.0,0.6672760511882998,9.286998202516482
Bauer,2010,1665.0,6.272182863499756,0,68.76876876876878,31.23123123123123,0.0,0.0,0.45414847161572053,-8.717105263157897
BayWa,2006,6200.0,5.533471021455185,0,72.58064516129032,27.419354838709676,0.0,0.0,0.37777777777777777,
BayWa,2007,5200.0,5.460815758666959,0,69.23076923076923,30.76923076923077,0.0,0.0,0.4444444444444444,-16.129032258064512
BayWa,2008,5500.0,5.2763479851199735,0,63.63636363636363,36.36363636363637,0.0,0.0,0.5714285714285714,5.769230769230771
BayWa,2009,5400.0,6.527987958783263,0,77.77777777777779,22.22222222222222,0.0,0.0,0.2857142857142857,-1.8181818181818188
BayWa,2010,5186.0,5.496465422025466,0,49.8843038951022,48.63092942537601,0.0,0.0,0.9748743718592965,-3.962962962962968
BayWa,2011,4836.0,4.940827454214198,0,51.63358147229115,20.409429280397024,26.488833746898262,0.0,0.395274329195034,-6.748939452371772
BayWa,2012,5122.0,5.1834551911140485,0,54.62709878953533,18.149160484185867,27.2237407262788,0.0,0.3322373123659757,5.913978494623651
BayWa,2013,5811.0,5.037446034303331,0,56.8921011874032,43.1078988125968,0.0,0.0,0.7577132486388385,13.451776649746193
Bayer,2006,8899.0,5.68489992546593,0,25.407349140352846,52.19687605348916,8.47286211933925,8.47286211933925,2.0544007076514816,
Bayer,2007,9708.0,8.365419247693291,0,20.447053976102183,59.42521631644006,8.508446641944788,8.508446641944788,2.9062972292191436,9.090909090909083
Bayer,2008,9787.0,8.074272040307356,0,21.508123020333095,56.17656074384387,9.951977112496168,9.951977112496168,2.61187648456057,0.813761845900296
Bayer,2009,9424.0,8.189305356668312,0,22.877758913412563,57.74617996604414,6.303056027164685,6.303056027164685,2.5241187384044528,-3.7090017369980632
Bayer,2010,14985.0,3.5989578338632886,0,26.266266266266264,32.88621955288622,33.13980647313981,33.13980647313981,1.2520325203252032,59.00891341256367
Bayer,2011,11155.0,3.0649381447936106,0,28.139847601972214,30.29134917077544,39.2649036306589,39.2649036306589,1.0764574705320165,-25.558892225558893
Bayer,2012,12997.0,3.759727675225527,0,26.11371855043472,32.676771562668314,40.078479649149806,40.078479649149806,1.2513258691809075,16.512774540564767
Bayer,2013,13563.0,3.677767065129462,0,27.825702278257026,34.741576347415766,36.09083536090835,36.09083536090835,1.2485426603073662,4.354851119489123
Bayer,2014,15198.0,4.632400559513054,0,27.095670482958283,33.23463613633373,36.75483616265298,36.75483616265298,1.2265662943176299,12.054855120548558
Bayer,2015,16790.0,3.753135996925224,0,26.533650982727814,35.63430613460393,36.59916617033949,36.59916617033949,1.3429854096520764,10.475062508224763
Bayer,2016,28445.0,6.017965719821681,0,22.44682721040605,31.861487080330463,43.35735630163474,43.35735630163474,1.4194205168363352,69.41631923764145
Bayer,2017,24324.0,5.881794833372533,0,25.275448117086007,20.10360138135175,53.52738036507153,53.52738036507153,0.7953806115810019,-14.487607663912815
Bayer,2018,23482.0,5.579939443394744,0,27.19955710757176,29.541776680010223,39.86031854186185,39.86031854186185,1.0861124158446844,-3.4616017102450214
Bayer,2019,26075.0,6.178862945179363,0,25.369127516778523,26.784276126558005,41.66442953020134,41.66442953020134,1.05578231292517,11.042500638787157
Bayer,2020,15951.0,4.887942090682971,0,31.784841075794624,18.575637891041314,47.67726161369193,47.67726161369193,0.5844181459566075,-38.82646212847555
Bayer,2021,27936.0,6.543112026498914,0,21.388172966781212,39.75157502863688,31.536368843069873,31.536368843069873,1.8585774058577407,75.13635508745533
Bechtle,2017,5029.0,6.284623607243886,0,48.31974547623782,22.56909922449791,27.778882481606683,0.0,0.4670781893004115,
Bechtle,2018,5453.0,4.817916644106094,0,50.430955437373925,33.10104529616725,15.18430221896204,0.0,0.6563636363636364,8.431099622191285
Bechtle,2019,5615.0,7.176349353234124,0,57.88067675868211,24.13178984861977,16.74087266251113,0.0,0.4169230769230769,2.97084173849258
Bechtle,2020,7154.0,5.111212744208507,0,47.87531450936539,25.63600782778865,25.524182275649988,0.0,0.5354744525547446,27.408726625111314
Bechtle,2021,5428.0,6.235813087430072,0,63.09874723655121,35.68533529845247,0.0,0.0,0.5655474452554744,-24.126362873916683
Befesa,2020,3603.078,3.740133226570742,0,35.77355250150011,39.63278063922013,23.53379527170936,23.53379527170936,1.1078793652813261,
Befesa,2021,6888.286,14.366987075373377,0,18.71218761822607,80.740114449371,0.0,0.0,4.314841006122042,91.17782074104419
Beiersdorf,2006,5371.955,4.269628979649685,0,26.712807534687094,41.494018471859874,30.648358000020476,0.0,1.5533379790940767,
Beiersdorf,2007,6178.663,6.610109142629852,0,23.872478560491164,51.46058297725576,23.655732639893127,0.0,2.1556447457627117,15.017028251353558
Beiersdorf,2008,4742.679,6.073589461832835,0,31.522268321343272,51.10255195428576,16.046331619744873,0.0,1.6211571906354516,-23.241015086920903
Beiersdorf,2009,7187.0,4.214334893603857,0,23.55642131626548,30.346458884096283,45.19270905802143,0.0,1.288245717660957,51.538824364879
Beiersdorf,2010,4466.0,4.092282556292659,0,37.32646663681146,33.02731751007613,23.35423197492163,0.0,0.8848230353929214,-37.86002504522054
Beiersdorf,2011,6102.0,4.698537402260207,0,41.5929203539823,19.7312356604392,33.43166175024582,0.0,0.4743892828999212,36.632333184057316
Beiersdorf,2012,10027.0,10.503914364411344,0,28.74239553206343,22.459359728732423,45.75645756457565,0.0,0.7814018043025677,64.32317273025238
Beiersdorf,2013,8632.0,5.365891588879531,0,26.55236329935125,21.779425393883226,49.52502316960148,0.0,0.8202443280977313,-13.91243642166151
Beiersdorf,2014,5069.0,11.257541904359163,0,52.732294338133755,27.42158216610771,13.355691457881239,0.0,0.5200149644594089,-41.27664504170529
Beiersdorf,2015,10681.0,3.852563801653634,0,37.580750866023784,19.960677839153636,37.13135474206535,0.0,0.5311410064773293,110.71217202604062
Beiersdorf,2016,9870.0,5.075154103841031,0,38.297872340425535,37.264437689969604,20.455927051671733,0.0,0.973015873015873,-7.592922011047653
Beiersdorf,2017,10548.0,6.142002430001794,0,38.99317406143344,45.24080394387562,10.845657944634054,0.0,1.1602236810114273,6.869300911854093
Beiersdorf,2018,34349.0,31.370572696456588,0,12.169204343649016,12.230341494657777,73.3500247459897,0.0,1.005023923444976,225.64467197573
Beiersdorf,2019,12323.0,4.0941482389754205,0,35.27550109551246,34.78049176336931,18.25854093970624,0.0,0.9859673337934207,-64.12413752947684
Beiersdorf,2020,7381.0,5.239618785443158,0,45.26486925890801,45.91518764395068,0.0,0.0,1.0143669560011972,-40.10387081067922
Beiersdorf,2021,8614.0,8.417293132100136,0,45.28674251218946,40.05107963779893,0.0,0.0,0.8843886183029992,16.705053515783774
Bertrandt,2011,2399.0,8.83512747043021,0,100.0,0.0,0.0,0.0,0.0,
Bertrandt,2012,3082.0,8.798742360557554,0,100.0,0.0,0.0,0.0,0.0,28.470195914964556
Bertrandt,2013,6698.0,8.82440518299436,0,100.0,0.0,0.0,0.0,0.0,117.3264114211551
Bilfinger Berger,2006,5906.0,3.872546078262118,0,31.002370470707756,40.46732136810024,26.667795462241788,26.667795462241788,1.3052976515565264,
Bilfinger Berger,2007,6802.0,2.9501962108985946,0,34.60746839164951,42.57571302558071,19.87650690973243,19.87650690973243,1.2302463891248938,15.17101252963089
Bilfinger Berger,2008,7144.0,3.337399053517077,0,38.941769316909294,45.28275475923852,12.513997760358341,12.513997760358341,1.1628324946081956,5.027932960893855
Bilfinger Berger,2009,8065.0,3.6700674726461893,0,39.3676379417235,48.19590824550527,9.54742715437074,9.54742715437074,1.224251968503937,12.891937290033596
Bilfinger Berger,2010,10338.0,5.408842352426284,0,27.200619075256338,48.41361965563939,19.51054362545947,19.51054362545947,1.7798719772403984,28.183508989460627
Bilfinger Berger,2011,10452.0,8.616766089177357,0,24.904324531190202,0.0,71.84270952927669,0.0,0.0,1.1027278003482355
Bilfinger Berger,2012,10367.0,8.22747256778163,0,25.079579434744865,0.0,71.77582714382174,24.722677727404264,0.0,-0.8132414848832759
Bilfinger Berger,2013,10264.0,8.347325371125427,0,26.734216679657052,0.0,70.07989088074824,24.35697583787997,0.0,-0.993537185299509
